PerformanceRating_ID;PerformanceCode;Employee_ID;ReviewDateKey;EnvironmentSatisfactionKey;JobSatisfactionKey;RelationshipSatisfactionKey;WorkLifeBalanceKey;SelfRatingKey;ManagerRatingKey;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;ReviewCount
5776;PR6194;249;20220628;5;2;3;1;1;2;3;1;1
5777;PR6195;1315;20220628;2;1;1;4;2;3;3;0;1
5778;PR6196;968;20220628;1;4;4;4;2;2;2;1;1
5779;PR6197;622;20220629;4;1;4;4;1;2;1;3;1
5780;PR6198;1224;20220629;5;2;3;3;2;2;1;0;1
5781;PR6199;668;20220629;3;3;5;1;2;3;2;0;1
5782;PR62;508;20130228;2;1;3;1;2;2;3;0;1
5783;PR620;1130;20150421;2;1;1;1;3;4;1;1;1
5784;PR6200;1092;20220629;5;3;5;1;1;1;2;0;1
5785;PR6201;989;20220629;3;3;2;1;3;4;3;0;1
5786;PR6202;429;20220630;3;3;2;5;2;3;3;1;1
5787;PR6203;496;20220630;5;1;3;3;2;2;1;1;1
5788;PR6204;1456;20220630;5;5;3;1;2;2;2;2;1
5789;PR6205;541;20220630;3;3;2;1;3;3;2;1;1
5790;PR6206;1333;20220630;3;1;2;5;3;4;2;3;1
5791;PR6207;1317;20220630;5;1;1;2;3;3;1;2;1
5792;PR6208;101;20220630;3;3;2;2;2;2;1;2;1
5793;PR6209;304;20220701;3;3;2;5;2;2;3;0;1
5794;PR621;838;20150422;5;3;1;2;2;3;2;0;1
5795;PR6210;1439;20220702;3;3;3;3;2;2;1;0;1
5796;PR6211;63;20220703;2;1;2;3;2;2;2;0;1
5797;PR6212;938;20220703;5;1;2;3;2;2;1;2;1
5798;PR6213;271;20220704;3;2;5;1;1;1;3;0;1
5799;PR6214;470;20220704;5;5;3;3;3;3;3;0;1
5800;PR6215;507;20220704;3;3;5;3;3;4;2;1;1
5801;PR6216;612;20220704;2;3;5;1;2;3;3;0;1
5802;PR6217;1183;20220704;5;3;3;5;2;3;3;1;1
5803;PR6218;368;20220705;3;2;1;2;3;4;1;1;1
5804;PR6219;1115;20220705;3;2;2;5;3;4;3;0;1
5805;PR622;359;20150423;2;1;5;5;1;2;3;2;1
5806;PR6220;965;20220705;3;3;5;3;2;3;2;2;1
5807;PR6221;685;20220706;5;5;3;5;1;2;3;1;1
5808;PR6222;791;20220707;3;2;5;2;1;2;1;0;1
5809;PR6223;990;20220707;2;1;3;3;3;4;2;0;1
5810;PR6224;87;20220707;5;2;1;3;2;3;1;1;1
5811;PR6225;21;20220707;2;5;2;5;2;3;3;0;1
5812;PR6226;95;20220708;3;5;1;5;2;2;2;3;1
5813;PR6227;708;20220708;2;3;5;5;1;2;3;2;1
5814;PR6228;309;20220708;2;2;3;5;2;3;2;1;1
5815;PR6229;506;20220708;2;1;1;3;3;4;1;0;1
5816;PR623;1295;20150423;3;1;3;2;3;4;1;2;1
5817;PR6230;819;20220708;2;1;2;2;3;4;3;1;1
5818;PR6231;1304;20220709;3;1;2;1;1;2;2;2;1
5819;PR6232;120;20220709;2;3;5;5;3;4;1;1;1
5820;PR6233;914;20220709;2;3;5;2;1;1;3;0;1
5821;PR6234;872;20220709;3;1;2;1;2;3;2;0;1
5822;PR6235;1080;20220709;1;3;4;2;1;1;3;1;1
5823;PR6236;175;20220709;3;1;2;3;1;1;1;2;1
5824;PR6237;97;20220709;5;5;5;5;3;4;2;0;1
5825;PR6238;577;20220710;5;1;3;3;2;3;1;0;1
5826;PR6239;863;20220710;3;1;3;5;3;4;1;1;1
5827;PR624;1199;20150423;2;2;2;5;3;3;1;0;1
5828;PR6240;627;20220710;5;1;1;5;2;3;1;0;1
5829;PR6241;970;20220710;3;5;5;2;2;2;3;0;1
5830;PR6242;405;20220710;2;5;5;1;2;2;2;1;1
5831;PR6243;864;20220710;5;2;5;3;3;4;1;1;1
5832;PR6244;1271;20220711;5;3;1;2;2;3;3;1;1
5833;PR6245;155;20220711;3;5;5;3;1;1;2;1;1
5834;PR6246;775;20220711;3;2;1;1;2;3;1;1;1
5835;PR6247;763;20220712;5;3;3;1;1;2;2;1;1
5836;PR6248;241;20220712;2;3;1;2;1;2;3;0;1
5837;PR6249;433;20220712;5;2;1;5;1;1;2;2;1
5838;PR625;415;20150424;5;5;3;1;3;3;2;1;1
5839;PR6250;464;20220713;5;2;2;2;2;3;3;1;1
5840;PR6251;1434;20220713;3;3;3;3;3;4;2;0;1
5841;PR6252;113;20220713;5;2;1;5;2;2;1;1;1
5842;PR6253;1307;20220714;5;5;2;5;1;1;1;0;1
5843;PR6254;243;20220714;3;3;3;1;2;3;1;0;1
5844;PR6255;1247;20220716;2;5;2;1;1;2;3;3;1
5845;PR6256;1165;20220716;2;3;5;3;3;3;2;2;1
5846;PR6257;1292;20220716;5;3;2;1;1;1;1;2;1
5847;PR6258;594;20220716;2;5;2;5;2;2;1;2;1
5848;PR6259;1246;20220717;3;1;2;2;2;2;1;1;1
5849;PR626;460;20150425;5;2;1;1;3;4;2;0;1
5850;PR6260;1385;20220717;3;5;2;3;2;3;2;1;1
5851;PR6261;1406;20220717;3;4;2;4;2;2;1;1;1
5852;PR6262;129;20220717;3;3;1;4;2;2;3;1;1
5853;PR6263;1250;20220717;2;3;4;3;2;2;3;0;1
5854;PR6264;1427;20220718;3;3;5;1;3;3;3;2;1
5855;PR6265;1096;20220718;2;1;3;2;1;2;1;0;1
5856;PR6266;279;20220718;2;2;3;1;3;4;3;0;1
5857;PR6267;1431;20220718;2;3;3;3;2;2;2;0;1
5858;PR6268;955;20220719;3;2;2;2;1;2;1;2;1
5859;PR6269;734;20220719;1;3;1;3;3;4;2;0;1
5860;PR627;923;20150425;2;3;3;2;2;3;2;2;1
5861;PR6270;982;20220719;5;2;1;3;2;2;3;1;1
5862;PR6271;1220;20220719;2;5;3;2;3;3;3;1;1
5863;PR6272;524;20220719;2;2;1;2;3;4;3;1;1
5864;PR6273;952;20220719;3;5;1;5;3;3;1;1;1
5865;PR6274;844;20220720;3;1;3;2;2;3;2;1;1
5866;PR6275;1039;20220720;5;3;2;5;2;2;1;0;1
5867;PR6276;1343;20220720;5;1;1;5;3;3;1;0;1
5868;PR6277;373;20220721;5;3;5;2;3;4;1;0;1
5869;PR6278;374;20220721;2;1;3;5;3;3;3;2;1
5870;PR6279;643;20220722;5;1;1;1;1;1;3;0;1
5871;PR628;1063;20150425;3;5;3;2;2;2;3;0;1
5872;PR6280;1391;20220722;2;5;3;5;3;3;1;1;1
5873;PR6281;1283;20220723;5;2;2;5;3;3;1;0;1
5874;PR6282;1037;20220723;5;3;3;1;1;1;1;1;1
5875;PR6283;300;20220723;5;2;2;2;3;4;3;0;1
5876;PR6284;1334;20220723;3;3;5;3;2;2;2;0;1
5877;PR6285;889;20220724;2;5;2;1;3;4;2;2;1
5878;PR6286;1218;20220724;2;5;5;5;3;4;2;0;1
5879;PR6287;190;20220724;3;2;2;3;1;1;1;1;1
5880;PR6288;393;20220724;3;2;3;5;3;3;2;3;1
5881;PR6289;1230;20220724;5;3;5;5;3;4;1;2;1
5882;PR629;105;20150426;5;5;1;1;2;2;3;1;1
5883;PR6290;1137;20220725;3;5;5;5;1;1;2;0;1
5884;PR6291;703;20220726;5;3;1;5;3;3;3;0;1
5885;PR6292;649;20220726;5;2;1;3;1;1;3;3;1
5886;PR6293;1398;20220727;2;5;2;5;3;3;2;1;1
5887;PR6294;60;20220727;5;5;2;3;2;3;1;1;1
5888;PR6295;1159;20220729;2;3;3;1;1;2;3;0;1
5889;PR6296;112;20220729;2;1;5;5;1;2;3;1;1
5890;PR6297;888;20220729;3;5;1;1;2;2;2;1;1
5891;PR6298;978;20220729;5;5;3;1;2;3;3;0;1
5892;PR6299;1239;20220730;2;2;3;2;3;3;3;0;1
5893;PR63;5;20130301;2;2;3;2;3;4;1;1;1
5894;PR630;441;20150427;2;2;2;5;2;3;1;3;1
5895;PR6300;179;20220730;5;5;3;2;3;3;1;0;1
5896;PR6301;701;20220731;3;1;1;5;1;2;2;0;1
5897;PR6302;500;20220731;2;1;5;1;1;2;3;1;1
5898;PR6303;430;20220731;2;3;2;5;2;2;3;1;1
5899;PR6304;647;20220802;3;3;2;3;3;3;1;1;1
5900;PR6305;1176;20220802;2;2;3;2;3;4;1;0;1
5901;PR6306;1257;20220802;3;1;3;3;2;2;2;1;1
5902;PR6307;602;20220803;2;2;5;5;2;2;1;2;1
5903;PR6308;483;20220803;5;1;5;2;3;4;2;1;1
5904;PR6309;1369;20220803;3;5;3;5;1;2;1;2;1
5905;PR631;722;20150427;5;2;2;5;1;2;2;0;1
5906;PR6310;992;20220803;5;1;3;3;1;2;2;0;1
5907;PR6311;665;20220803;2;1;5;3;1;1;2;1;1
5908;PR6312;845;20220803;5;1;5;1;3;3;1;0;1
5909;PR6313;1386;20220804;2;3;1;2;2;3;1;1;1
5910;PR6314;607;20220805;4;2;2;1;3;3;1;3;1
5911;PR6315;1088;20220805;2;2;1;5;2;3;2;2;1
5912;PR6316;804;20220805;5;2;5;3;2;2;2;1;1
5913;PR6317;255;20220805;5;3;1;1;3;3;2;1;1
5914;PR6318;416;20220805;2;3;1;5;3;4;1;1;1
5915;PR6319;756;20220806;2;5;3;5;2;3;1;1;1
5916;PR632;160;20150429;5;1;1;3;1;1;3;0;1
5917;PR6320;345;20220807;2;2;5;2;3;4;3;1;1
5918;PR6321;525;20220808;2;3;1;3;3;4;3;2;1
5919;PR6322;912;20220808;3;2;2;1;1;1;3;1;1
5920;PR6323;615;20220808;2;5;3;3;1;1;1;2;1
5921;PR6324;246;20220809;3;3;1;1;2;3;1;2;1
5922;PR6325;739;20220809;3;5;1;2;3;4;2;0;1
5923;PR6326;269;20220810;2;1;2;5;3;3;3;2;1
5924;PR6327;490;20220810;3;5;2;5;2;3;3;0;1
5925;PR6328;860;20220811;5;1;1;1;3;3;3;0;1
5926;PR6329;620;20220811;3;1;3;3;3;3;3;1;1
5927;PR633;1253;20150429;5;3;1;1;1;2;2;2;1
5928;PR6330;369;20220811;3;3;1;3;3;4;2;3;1
5929;PR6331;8;20220811;2;1;3;3;2;3;3;3;1
5930;PR6332;23;20220812;5;2;2;1;3;4;3;2;1
5931;PR6333;400;20220812;5;5;5;1;2;3;3;0;1
5932;PR6334;859;20220812;2;1;1;2;2;2;3;0;1
5933;PR6335;100;20220812;2;2;5;3;1;1;1;0;1
5934;PR6336;611;20220812;5;2;1;2;2;3;3;1;1
5935;PR6337;993;20220813;1;4;3;2;3;4;1;1;1
5936;PR6338;26;20220813;4;4;2;3;2;2;3;2;1
5937;PR6339;628;20220813;3;2;5;5;1;2;3;2;1
5938;PR634;1138;20150430;2;5;5;1;3;4;2;1;1
5939;PR6340;829;20220813;5;3;3;3;1;2;1;1;1
5940;PR6341;1236;20220813;2;2;3;5;1;2;2;0;1
5941;PR6342;1465;20220813;5;5;2;3;2;2;1;1;1
5942;PR6343;1192;20220814;2;2;1;2;3;4;1;2;1
5943;PR6344;244;20220815;2;3;1;5;1;2;1;1;1
5944;PR6345;361;20220815;3;5;3;2;1;1;3;2;1
5945;PR6346;1151;20220815;2;3;3;2;3;3;3;2;1
5946;PR6347;640;20220815;3;1;1;3;1;1;3;2;1
5947;PR6348;983;20220815;3;2;1;1;1;2;1;1;1
5948;PR6349;578;20220815;3;3;2;2;3;3;3;2;1
5949;PR635;911;20150501;2;2;1;3;1;2;1;2;1
5950;PR6350;307;20220816;3;5;1;5;1;2;1;1;1
5951;PR6351;466;20220816;3;2;5;5;3;4;3;1;1
5952;PR6352;743;20220816;5;1;3;1;2;3;3;1;1
5953;PR6353;1048;20220817;2;1;5;2;3;4;1;0;1
5954;PR6354;1286;20220817;3;5;5;5;1;2;2;0;1
5955;PR6355;1172;20220817;2;2;5;2;2;3;2;3;1
5956;PR6356;1235;20220817;2;5;5;5;3;4;3;2;1
5957;PR6357;62;20220817;3;3;2;2;2;2;1;2;1
5958;PR6358;692;20220818;2;2;1;1;1;2;3;2;1
5959;PR6359;1139;20220819;3;1;5;5;1;1;3;0;1
5960;PR636;1211;20150501;5;5;3;5;3;3;3;1;1
5961;PR6360;1429;20220820;2;2;5;5;3;4;3;1;1
5962;PR6361;237;20220820;5;3;3;5;1;1;3;0;1
5963;PR6362;555;20220820;2;3;2;5;2;3;2;2;1
5964;PR6363;1126;20220820;5;5;3;3;1;2;3;1;1
5965;PR6364;220;20220821;5;1;2;2;2;2;3;0;1
5966;PR6365;143;20220822;2;5;1;3;3;3;3;1;1
5967;PR6366;64;20220822;2;3;3;5;3;4;3;0;1
5968;PR6367;343;20220822;2;2;3;2;1;1;2;1;1
5969;PR6368;149;20220823;5;5;1;3;2;2;2;1;1
5970;PR6369;176;20220823;2;3;5;2;3;4;1;2;1
5971;PR637;270;20150501;5;3;3;2;3;4;1;1;1
5972;PR6370;601;20220823;2;3;5;5;1;2;2;0;1
5973;PR6371;1193;20220824;2;4;4;2;1;2;2;1;1
5974;PR6372;371;20220824;4;2;1;3;3;4;2;1;1
5975;PR6373;1143;20220824;4;3;3;3;3;3;2;1;1
5976;PR6374;596;20220825;4;3;1;1;1;2;1;0;1
5977;PR6375;401;20220825;3;5;1;3;2;3;2;1;1
5978;PR6376;451;20220826;5;2;3;5;3;4;1;2;1
5979;PR6377;987;20220827;3;3;1;3;3;3;1;0;1
5980;PR6378;866;20220828;3;2;5;5;2;2;3;0;1
5981;PR6379;139;20220829;4;4;1;3;3;3;3;3;1
5982;PR638;308;20150501;2;3;1;2;2;3;2;0;1
5983;PR6380;1281;20220829;3;1;1;2;2;2;3;0;1
5984;PR6381;1326;20220830;3;5;3;5;3;3;1;1;1
5985;PR6382;1108;20220830;5;3;1;3;2;2;3;0;1
5986;PR6383;1303;20220830;3;2;2;5;2;2;3;1;1
5987;PR6384;121;20220831;2;2;3;1;2;2;3;1;1
5988;PR6385;261;20220901;5;2;2;3;2;3;2;2;1
5989;PR6386;1135;20220901;5;5;1;3;2;3;3;2;1
5990;PR6387;110;20220901;5;2;5;1;1;2;3;0;1
5991;PR6388;1227;20220902;5;1;5;5;2;2;1;2;1
5992;PR6389;268;20220902;2;3;5;1;3;3;3;2;1
5993;PR639;289;20150502;2;5;3;2;1;2;2;2;1
5994;PR6390;214;20220902;3;5;2;1;2;2;2;1;1
5995;PR6391;642;20220902;2;1;1;2;2;3;1;0;1
5996;PR6392;816;20220902;3;2;1;5;3;3;1;0;1
5997;PR6393;315;20220903;2;3;1;3;2;2;1;0;1
5998;PR6394;1415;20220903;2;2;3;2;2;2;3;0;1
5999;PR6395;688;20220903;3;1;3;3;2;3;3;1;1
6000;PR6396;656;20220904;2;2;2;3;3;3;2;0;1
6001;PR6397;365;20220904;2;3;3;5;2;3;1;3;1
6002;PR6398;1000;20220905;5;1;5;3;1;2;3;0;1
6003;PR6399;90;20220905;2;2;3;1;1;1;2;0;1
6004;PR64;678;20130301;2;2;3;5;1;1;2;2;1
6005;PR640;1008;20150502;5;3;5;2;1;2;3;3;1
6006;PR6400;684;20220905;2;1;5;3;1;2;1;1;1
6007;PR6401;1186;20220907;1;1;4;2;3;4;3;1;1
6008;PR6402;50;20220907;2;3;3;1;1;1;2;0;1
6009;PR6403;86;20220907;3;5;5;2;3;4;2;0;1
6010;PR6404;921;20220907;3;5;3;2;2;2;3;0;1
6011;PR6405;897;20220908;3;3;5;5;1;2;3;1;1
6012;PR6406;65;20220908;2;2;2;3;1;1;2;1;1
6013;PR6407;174;20220910;2;1;2;2;3;4;2;0;1
6014;PR6408;1012;20220910;5;2;1;3;2;2;2;0;1
6015;PR6409;376;20220911;3;5;5;2;3;4;2;1;1
6016;PR641;1354;20150502;2;5;2;1;1;2;3;1;1
6017;PR6410;810;20220911;2;5;5;5;3;3;3;0;1
6018;PR6411;1065;20220911;5;3;3;5;1;1;1;1;1
6019;PR6412;455;20220911;5;2;2;3;2;3;2;3;1
6020;PR6413;235;20220911;1;2;3;4;1;1;3;1;1
6021;PR6414;481;20220911;4;2;1;4;2;3;3;0;1
6022;PR6415;518;20220912;5;5;5;3;1;1;2;1;1
6023;PR6416;560;20220913;5;2;3;1;1;2;2;1;1
6024;PR6417;358;20220913;3;2;4;3;3;4;3;1;1
6025;PR6418;182;20220914;1;1;2;1;3;3;2;1;1
6026;PR6419;752;20220914;1;3;3;1;2;3;2;0;1
6027;PR642;133;20150503;3;3;2;1;2;3;3;2;1
6028;PR6420;1200;20220914;4;4;4;1;1;2;2;0;1
6029;PR6421;347;20220915;2;1;4;3;3;4;2;1;1
6030;PR6422;935;20220915;2;3;4;4;2;2;2;1;1
6031;PR6423;593;20220915;2;5;5;3;3;3;3;0;1
6032;PR6424;342;20220917;5;3;3;3;1;1;2;3;1
6033;PR6425;497;20220918;2;1;3;3;3;4;2;3;1
6034;PR6426;1177;20220918;5;3;2;2;3;3;1;1;1
6035;PR6427;1170;20220919;3;1;1;1;3;4;2;1;1
6036;PR6428;294;20220920;3;1;1;3;2;3;1;3;1
6037;PR6429;736;20220920;1;1;3;3;1;1;3;2;1
6038;PR643;1202;20150504;2;5;5;2;2;2;1;1;1
6039;PR6430;51;20220921;1;4;1;2;2;3;3;0;1
6040;PR6431;1312;20220922;5;1;2;5;2;3;3;2;1
6041;PR6432;1350;20220922;2;2;3;5;1;1;1;0;1
6042;PR6433;180;20220922;3;3;1;5;2;3;2;0;1
6043;PR6434;177;20220923;2;5;3;5;1;2;2;1;1
6044;PR6435;867;20220923;5;2;2;2;2;3;3;3;1
6045;PR6436;1041;20220923;2;3;1;3;1;1;2;0;1
6046;PR6437;1290;20220924;2;3;3;2;3;3;2;0;1
6047;PR6438;1266;20220924;2;5;2;1;3;4;1;1;1
6048;PR6439;727;20220925;5;5;2;2;2;3;2;0;1
6049;PR644;127;20150505;3;5;3;5;1;2;3;1;1
6050;PR6440;1356;20220925;2;2;2;3;2;2;1;1;1
6051;PR6441;1099;20220925;1;3;3;3;3;3;1;1;1
6052;PR6442;554;20220925;2;4;1;2;3;4;2;1;1
6053;PR6443;396;20220926;2;5;3;2;1;1;2;2;1
6054;PR6444;52;20220926;2;3;5;2;3;4;1;1;1
6055;PR6445;93;20220926;5;3;3;5;2;3;1;3;1
6056;PR6446;151;20220926;5;3;2;3;1;1;1;0;1
6057;PR6447;901;20220926;2;1;3;1;2;3;3;1;1
6058;PR6448;172;20220927;3;1;1;5;2;3;1;1;1
6059;PR6449;817;20220927;1;1;1;3;1;1;2;2;1
6060;PR645;981;20150505;2;5;3;2;1;2;3;2;1
6061;PR6450;1430;20220927;3;1;2;2;3;4;3;2;1
6062;PR6451;1255;20220927;5;2;3;3;2;3;2;1;1
6063;PR6452;1058;20220928;2;5;3;1;1;2;3;0;1
6064;PR6453;1327;20220928;5;2;3;2;2;3;1;2;1
6065;PR6454;27;20220928;5;1;1;2;3;4;3;1;1
6066;PR6455;534;20220929;3;3;2;5;1;2;1;1;1
6067;PR6456;15;20220929;2;5;3;1;3;4;1;1;1
6068;PR6457;119;20220930;5;2;1;5;1;1;3;0;1
6069;PR6458;1020;20220930;5;5;3;1;2;2;2;1;1
6070;PR6459;777;20220930;2;1;4;2;3;3;3;1;1
6071;PR646;1466;20150506;2;5;1;1;1;1;3;0;1
6072;PR6460;256;20220930;1;1;4;3;2;2;2;1;1
6073;PR6461;1005;20220930;5;5;1;1;3;3;3;1;1
6074;PR6462;457;20220930;5;5;1;3;3;3;2;1;1
6075;PR6463;1360;20220930;1;1;1;4;1;2;2;1;1
6076;PR6464;1062;20221001;4;3;2;1;1;1;1;1;1
6077;PR6465;746;20221003;1;1;1;1;1;1;2;1;1
6078;PR6466;636;20221003;1;2;2;4;3;4;3;1;1
6079;PR6467;1214;20221003;3;2;1;3;2;3;1;0;1
6080;PR6468;336;20221003;2;5;5;3;2;3;3;1;1
6081;PR6469;73;20221004;2;3;1;1;3;4;1;2;1
6082;PR647;1401;20150506;3;2;5;5;2;3;3;1;1
6083;PR6470;434;20221005;1;1;3;3;1;1;2;0;1
6084;PR6471;716;20221006;2;2;5;2;3;3;1;1;1
6085;PR6472;12;20221007;5;2;1;5;3;3;3;1;1
6086;PR6473;738;20221008;5;5;3;5;3;4;1;2;1
6087;PR6474;1361;20221008;2;1;2;3;2;2;3;0;1
6088;PR6475;751;20221008;5;3;3;5;3;3;1;0;1
6089;PR6476;1402;20221008;5;1;3;2;3;4;2;0;1
6090;PR6477;384;20221008;4;1;2;3;2;3;3;0;1
6091;PR6478;1323;20221008;1;3;1;3;3;4;1;1;1
6092;PR6479;671;20221009;5;5;3;2;2;2;1;0;1
6093;PR648;109;20150506;2;5;5;2;2;2;3;0;1
6094;PR6480;9;20221009;2;3;2;3;3;4;2;0;1
6095;PR6481;820;20221011;5;1;3;1;3;3;3;0;1
6096;PR6482;1444;20221012;5;2;2;2;3;3;3;2;1
6097;PR6483;1409;20221012;5;1;2;5;3;3;2;2;1
6098;PR6484;225;20221013;3;1;5;5;2;2;2;0;1
6099;PR6485;583;20221013;2;2;2;1;1;1;2;0;1
6100;PR6486;106;20221013;3;2;1;3;2;2;1;1;1
6101;PR6487;140;20221014;2;4;1;3;3;4;1;2;1
6102;PR6488;201;20221014;4;4;4;2;3;3;2;0;1
6103;PR6489;531;20221014;3;2;5;5;1;1;3;1;1
6104;PR649;257;20150507;3;3;1;5;1;1;3;1;1
6105;PR6490;799;20221014;5;1;2;5;2;2;1;1;1
6106;PR6491;280;20221015;3;1;5;1;2;3;3;0;1
6107;PR6492;388;20221016;2;3;3;3;3;4;1;2;1
6108;PR6493;951;20221016;5;5;2;3;1;1;3;0;1
6109;PR6494;1467;20221016;5;3;1;2;3;3;2;2;1
6110;PR6495;32;20221016;3;5;5;5;2;3;1;1;1
6111;PR6496;672;20221016;5;3;5;3;3;4;1;0;1
6112;PR6497;635;20221016;5;2;5;5;3;3;3;3;1
6113;PR6498;657;20221017;5;2;1;2;2;2;3;2;1
6114;PR6499;1066;20221017;2;3;3;2;2;3;3;3;1
6115;PR65;148;20130302;2;1;1;2;1;1;2;0;1
6116;PR650;57;20150507;3;3;2;1;2;3;3;2;1
6117;PR6500;392;20221018;5;3;3;5;2;2;1;0;1
6118;PR6501;648;20221019;1;3;2;3;2;3;2;0;1
6119;PR6502;1167;20221019;1;2;1;3;2;3;1;0;1
6120;PR6503;68;20221019;2;1;2;1;3;3;2;1;1
6121;PR6504;169;20221019;3;3;2;3;2;3;1;0;1
6122;PR6505;1110;20221019;3;1;2;2;1;2;3;0;1
6123;PR6506;573;20221019;4;2;3;4;3;4;1;2;1
6124;PR6507;760;20221020;3;5;3;1;3;3;3;2;1
6125;PR6508;1458;20221020;3;1;1;2;1;1;3;1;1
6126;PR6509;199;20221021;2;2;2;1;3;3;1;1;1
6127;PR651;873;20150507;5;2;2;5;1;1;1;3;1
6128;PR6510;286;20221021;5;3;5;3;1;2;2;1;1
6129;PR6511;377;20221021;2;3;4;3;3;3;2;1;1
6130;PR6512;956;20221022;1;4;1;1;2;2;3;0;1
6131;PR6513;936;20221023;3;5;2;1;3;3;1;2;1
6132;PR6514;1261;20221023;3;3;3;3;1;2;1;0;1
6133;PR6515;265;20221024;3;1;4;2;3;4;3;3;1
6134;PR6516;1179;20221024;1;4;4;4;2;3;3;3;1
6135;PR6517;1382;20221024;3;5;1;5;3;4;1;1;1
6136;PR6518;881;20221025;2;2;5;5;3;3;3;0;1
6137;PR6519;1195;20221025;2;1;2;5;3;3;1;2;1
6138;PR652;1341;20150508;5;5;3;3;3;3;3;0;1
6139;PR6520;728;20221025;5;5;5;1;2;2;1;0;1
6140;PR6521;1018;20221025;2;3;5;2;3;3;1;0;1
6141;PR6522;1194;20221026;2;5;3;1;2;3;3;1;1
6142;PR6523;794;20221027;2;2;3;1;2;3;2;1;1
6143;PR6524;366;20221027;3;2;2;2;3;4;2;2;1
6144;PR6525;1448;20221027;5;2;5;3;2;2;1;3;1
6145;PR6526;892;20221028;5;1;3;2;3;3;3;1;1
6146;PR6527;811;20221028;5;2;3;5;1;2;2;1;1
6147;PR6528;597;20221028;5;5;2;5;2;2;2;1;1
6148;PR6529;276;20221029;3;1;3;1;1;2;1;0;1
6149;PR653;234;20150509;5;1;3;2;3;3;3;2;1
6150;PR6530;404;20221029;3;1;5;3;1;2;1;1;1
6151;PR6531;574;20221030;4;1;3;4;1;2;3;2;1
6152;PR6532;55;20221030;1;4;3;2;2;3;3;2;1
6153;PR6533;709;20221030;3;1;5;1;1;2;2;1;1
6154;PR6534;1209;20221030;5;3;5;3;3;4;2;0;1
6155;PR6535;1009;20221030;3;3;5;3;1;1;1;0;1
6156;PR6536;1101;20221031;2;2;5;5;1;1;2;0;1
6157;PR6537;1233;20221031;2;2;1;2;3;4;1;0;1
6158;PR6538;1358;20221101;3;3;2;1;3;3;1;1;1
6159;PR6539;13;20221101;3;3;1;2;1;2;3;1;1
6160;PR654;616;20150509;5;5;5;2;2;2;2;0;1
6161;PR6540;729;20221102;3;5;5;3;3;4;3;0;1
6162;PR6541;1198;20221102;1;1;3;3;2;2;1;2;1
6163;PR6542;1276;20221103;5;3;1;2;1;1;2;0;1
6164;PR6543;321;20221103;2;5;3;2;3;4;2;1;1
6165;PR6544;1362;20221104;4;4;2;2;2;3;2;0;1
6166;PR6545;208;20221104;3;1;3;1;3;3;2;0;1
6167;PR6546;846;20221104;3;3;5;2;2;3;1;1;1
6168;PR6547;1111;20221104;4;1;3;1;2;3;2;1;1
6169;PR6548;124;20221105;5;5;1;1;3;3;3;1;1
6170;PR6549;166;20221105;5;5;3;3;3;3;2;0;1
6171;PR655;391;20150510;5;3;1;2;2;3;1;1;1
6172;PR6550;1162;20221105;3;5;1;5;3;4;2;0;1
6173;PR6551;360;20221105;2;1;5;5;3;3;3;0;1
6174;PR6552;1464;20221106;4;4;3;1;2;2;1;3;1
6175;PR6553;426;20221106;3;1;2;1;1;2;3;2;1
6176;PR6554;1042;20221106;2;1;5;3;2;3;2;1;1
6177;PR6555;995;20221107;5;2;5;2;3;3;2;1;1
6178;PR6556;299;20221107;3;5;3;1;3;4;2;1;1
6179;PR6557;976;20221107;1;3;2;3;2;3;2;0;1
6180;PR6558;1330;20221107;5;1;1;1;1;2;1;0;1
6181;PR6559;1089;20221108;5;5;2;3;2;2;2;2;1
6182;PR656;805;20150510;3;2;1;3;2;2;2;0;1
6183;PR6560;961;20221108;4;1;2;2;2;3;3;1;1
6184;PR6561;1242;20221108;2;3;2;4;1;1;3;0;1
6185;PR6562;747;20221108;2;5;5;2;3;3;3;0;1
6186;PR6563;858;20221108;2;5;3;1;2;2;2;1;1
6187;PR6564;449;20221109;5;3;1;2;3;4;1;3;1
6188;PR6565;766;20221109;2;4;3;1;1;1;3;1;1
6189;PR6566;341;20221110;5;1;3;3;2;2;1;1;1
6190;PR6567;1412;20221110;3;1;2;4;3;4;1;0;1
6191;PR6568;242;20221110;3;3;5;2;1;1;3;1;1
6192;PR6569;1443;20221111;3;5;5;3;3;4;1;1;1
6193;PR657;1305;20150511;2;1;1;1;2;3;3;2;1
6194;PR6570;1351;20221111;3;3;2;4;1;1;1;0;1
6195;PR6571;933;20221112;5;1;5;2;1;2;2;2;1
6196;PR6572;245;20221112;3;1;3;1;2;2;2;1;1
6197;PR6573;853;20221113;5;5;2;5;2;3;2;1;1
6198;PR6574;1119;20221113;5;5;3;2;2;3;3;1;1
6199;PR6575;382;20221114;2;1;2;2;3;4;1;2;1
6200;PR6576;173;20221114;2;4;3;2;3;3;3;0;1
6201;PR6577;1454;20221114;1;2;1;2;1;2;1;2;1
6202;PR6578;88;20221114;5;5;1;3;1;2;2;1;1
6203;PR6579;856;20221114;2;5;3;5;2;2;1;3;1
6204;PR658;941;20150512;5;3;3;5;1;1;3;3;1
6205;PR6580;1189;20221115;2;2;1;2;3;4;3;1;1
