refund_id,order_id,refund_reason,refund_type,refund_amount,refund_method,refund_status,initiated_at,processed_at
RF0009972,O0223953,restaurant_issue,partial,743.19,card,processed,2025-09-16 07:58:55,2025-09-18 07:58:55
RF0009973,O0223956,user_cancel,partial,132.3,cash,processed,2024-09-17 03:05:41,2024-09-20 03:05:41
RF0009974,O0223959,restaurant_issue,partial,270.19,,processed,2022-08-16 23:18:31,2022-08-17 23:18:31
RF0009975,O0223961,restaurant_issue,full###,844.0,wallet,processed,2025-02-24 12:27:54,2025-02-26 12:27:54
RF0009976,O0224012,delay,partial,298.55,wallet,processed,2024-05-17 16:02:23,2024-05-20 16:02:23
RF0009977,O0224032,restaurant_issue,full,719.0,upi,processed,2025-10-08 15:08:48,2025-10-12 15:08:48
RF0009978,O0224063,delay,partial,-1.0,upi,failed,2025-09-14 03:50:51,2025-09-16 03:50:51
RF0009979,O0224073,user_cancel ,partial,377.36,upi,processed,2025-09-05 15:44:42,2025-09-09 15:44:42
RF0009980,O0224101,user_cancel,partial,104.02,cash,processed,2023-09-12 13:21:56,2023-09-14 13:21:56
RF0009981,O0224128,user_cancel,full,499.0,card,processed,2025-04-20 12:24:37,2025-04-23 12:24:37
RF0009982,O0224130,restaurant_issue,partial,1133.23,card,processed,2025-09-24 10:47:57,2025-09-28 10:47:57
RF0009983,O0224184,user_cancel,full,1050.0,cash,processed,2022-10-04 01:36:11,2022-10-07 01:36:11
RF0009984,O0224185,user_cancel,full,396.0,wallet,processed,2025-10-07 04:36:11,2025-10-10 04:36:11
RF0009985,O0224194,restaurant_issue,partial,300.97,cash,processed,2025-04-20 22:45:20,2025-04-21 22:45:20
RF0009986,O0224216,delay,partial,669.98,upi,processed!!!,2021-03-11 06:24:01,2021-03-14 06:24:01
RF0009987,O0224219,restaurant_issue,partial,241.64,card,processed,2022-10-05 08:09:02,2022-10-06 08:09:02
RF0009988,O0224243,user_cancel,partial,775.65,upi,pending,2025-06-27 04:52:17,2025-06-28 04:52:17
RF0009989,O0224252,user_cancel,partial,600.92,wallet,processed,2023-02-17 22:30:30,2023-02-18 22:30:30
RF0009990,O0224254,restaurant_issue,partial,881.19,wallet,processed,2023-09-07 06:29:12,2023-09-11 06:29:12
RF0009991,O0224266,delay,full,372.0,card,processed,2023-12-02 17:15:13,2023-12-07 17:15:13
RF0009992,O0224321,user_cancel,partial,312.29,wallet,processed,2024-05-22 20:19:18,2024-05-25 20:19:18
RF0009993,O0224323,restaurant_issue,partial,541.8,wallet,processed,2022-12-14 12:50:10,2022-12-18 12:50:10
RF0009994,O0224328,restaurant_issue,full,1095.0,cash,processed,2024-09-25 01:41:53,2024-09-28 01:41:53
RF0009995,O0224341,user_cancel,partial,368.72,wallet,processed,2025-08-14 16:44:25,2025-08-18 16:44:25
RF0009996,O0224353,restaurant_issue ,partial,1130.83,cash,processed,2025-04-08 13:02:45,2025-04-13 13:02:45
RF0009997,O0224355,user_cancel,full,268.0,wallet,processed,2022-11-20 23:14:50,2022-11-24 23:14:50
RF0009998,O0224396,user_cancel,full,512.0,card!!!,processed,2024-01-20 06:07:48,2024-01-21 06:07:48
RF0009999,O0224400,restaurant_issue,partial,186.78,upi,processed,2024-12-07 08:47:37,2024-12-11 08:47:37
RF0010000,O0224404,delay,full###,884.0,wallet,processed,2024-10-29 01:13:21,2024-11-03 01:13:21
RF0010001,O0224427,delay,partial,65.07,card,processed,2025-12-22 01:37:35,2025-12-26 01:37:35
RF0010002,O0224433,user_cancel,partial,349.74,card,processed,2023-04-19 22:38:16,2023-04-21 22:38:16
RF0010003,O0224437,delay,full,1096.0,wallet,processed,2025-03-20 23:32:19,2025-03-25 23:32:19
RF0010004,O0224442,restaurant_issue,partial,139.32,cash,processed!!!,2025-02-12 08:05:41,2025-02-13 08:05:41
RF0010005,O0224445,restaurant_issue,partial,810.13,wallet,pending,2023-12-11 11:38:05,2023-12-12 11:38:05
RF0010006,O0224452,delay,partial,698.12,card,processed,2025-03-05 09:19:22,2025-03-06 09:19:22
RF0010007,O0224481,restaurant_issue,full,1017.0,upi,failed,2024-11-22 05:47:18,2024-11-25 05:47:18
RF0010008,O0224515,delay,partial,394.55,upi,processed,2025-11-09 13:42:10,2025-11-12 13:42:10
RF0010009,O0224555,restaurant_issue,full,528.0,upi,processed,2025-09-19 00:55:45,2025-09-21 00:55:45
RF0010010,O0224601,restaurant_issue,partial,320.21,wallet,processed,2024-12-27 20:04:32,2024-12-31 20:04:32
RF0010011,O0224620,restaurant_issue,partial,315.32,cash,processed,2025-05-19 04:32:51,2025-05-22 04:32:51
RF0010012,O0224621,user_cancel,partial,222.72,upi,processed,2024-03-13 14:58:45,2024-03-17 14:58:45
RF0010013,O0224653,restaurant_issue,partial,504.37,card,failed,2023-09-15 23:22:17,2023-09-19 23:22:17
RF0010014,O0224657,user_cancel,partial,823.34,upi,pending,2024-05-27 03:49:17,2024-05-30 03:49:17
RF0010015,O0224710,restaurant_issue,partial,1622.04,upi,processed,2022-11-04 09:49:45,2022-11-05 09:49:45
RF0010016,O0224727,user_cancel,full,2280.0,upi,pending,2025-01-10 11:15:51,2025-01-14 11:15:51
RF0010017,O0224785,delay,full,1198.0,card,processed,2023-09-09 13:14:56,2023-09-11 13:14:56
RF0010018,O0224791,user_cancel,full,610.0,wallet,processed,2024-08-22 00:01:34,2024-08-26 00:01:34
RF0010019,O0224813,delay,full,1375.0,upi,processed,2023-11-04 13:01:53,2023-11-06 13:01:53
RF0010020,O0224832,user_cancel,partial,218.12,upi,processed,2025-01-02 01:44:43,2025-01-06 01:44:43
RF0010021,O0224874,restaurant_issue,full,1169.0,cash,processed,2025-06-29 05:56:18,2025-06-30 05:56:18
RF0010022,O0224893,delay ,partial,549.84,card,processed,2024-09-06 07:00:54,2024-09-10 07:00:54
RF0010023,O0224915,delay,partial,216.75,cash,processed,2023-03-17 23:57:42,2023-03-20 23:57:42
RF0010024,O0224924,restaurant_issue,partial,146.0,cash,processed,2025-12-06 02:21:12,2025-12-09 02:21:12
RF0010025,O0224937,delay,full,390.0,upi,failed,2025-09-03 21:05:08,2025-09-06 21:05:08
RF0010026,O0224951,restaurant_issue,partial,1323.75,card,processed,2025-06-28 12:04:01,2025-07-01 12:04:01
RF0010027,O0225007,delay,full,896.0,cash,processed,2025-06-04 14:00:03,2025-06-05 14:00:03
RF0010028,O0225016,delay,partial,206.96,upi,pending,2025-10-14 13:29:20,2025-10-16 13:29:20
RF0010029,O0225108,user_cancel,full,1421.0,card,pending,2025-04-11 05:57:48,2025-04-14 05:57:48
RF0010030,O0225118,user_cancel,partial,636.4,card,processed,2024-12-07 19:55:08,2024-12-09 19:55:08
RF0010031,O0225177,delay,full,940.0,cash,processed,2025-08-25 17:58:59,2025-08-28 17:58:59
RF0010032,O0225215,user_cancel ,partial,189.32,card,processed,2025-09-08 10:04:29,2025-09-11 10:04:29
RF0010033,O0225244,user_cancel,partial,481.67,upi,pending,2025-04-15 01:48:57,2025-04-18 01:48:57
RF0010034,O0225264,user_cancel,partial,416.58,wallet,processed,2024-10-20 11:06:02,2024-10-25 11:06:02
RF0010035,O0225268,restaurant_issue,full,1698.0,cash,processed,2022-02-18 08:40:29,2022-02-21 08:40:29
RF0010036,O0225296,user_cancel,partial,593.05,upi,processed,2025-01-11 22:41:02,2025-01-16 22:41:02
RF0010037,O0225297,restaurant_issue,partial,493.94,upi,pending,2024-12-14 11:25:07,2024-12-18 11:25:07
RF0010038,O0225313,restaurant_issue,partial,605.96,wallet,failed!!!,2025-06-25 21:59:32,2025-06-27 21:59:32
RF0010039,O0225330,restaurant_issue,partial,124.12,wallet,processed,2022-11-11 10:41:24,2022-11-14 10:41:24
RF0010040,O0225349,delay,partial,459.32,cash,processed,2023-07-08 11:31:34,2023-07-11 11:31:34
RF0010041,O0225360,delay,full,704.0,wallet,processed,2023-08-07 18:22:08,2023-08-12 18:22:08
RF0010042,O0225391,restaurant_issue,partial,1614.35,upi,processed,2024-11-02 05:42:53,2024-11-06 05:42:53
RF0010043,O0225410,restaurant_issue,partial,376.26,upi,pending,2024-02-22 06:14:55,2024-02-26 06:14:55
RF0010044,O0225411,delay,partial,308.96,wallet,processed,2023-02-07 01:28:46,2023-02-09 01:28:46
RF0010045,O0225435,restaurant_issue,partial,468.42,wallet,processed,2023-03-12 10:19:52,2023-03-16 10:19:52
RF0010046,O0225481,delay,full,1247.0,wallet,processed,2025-07-18 22:55:13,2025-07-19 22:55:13
RF0010047,O0225493,user_cancel,full,1170.0,card,processed,2024-04-02 16:51:43,2024-04-07 16:51:43
RF0010048,O0225533,delay,partial,-1.0,card,processed!!!,2023-02-11 13:18:20,2023-02-13 13:18:20
RF0010049,O0225535,delay,partial,799.49,cash,processed,2025-01-28 20:01:29,2025-02-01 20:01:29
RF0010050,O0225541,delay,partial,743.03,upi,pending,2024-10-06 20:56:04,2024-10-10 20:56:04
RF0010051,O0225562,user_cancel ,partial,652.53,cash,processed,2024-12-27 00:54:41,2025-01-01 00:54:41
RF0010052,O0225610,delay,partial,949.3,card,processed,,2025-09-22 14:08:51
RF0010053,O0225653,user_cancel,partial,846.73,cash,processed,2025-12-25 01:50:46,2025-12-26 01:50:46
RF0010054,O0225657,user_cancel,partial,104.0,card,processed,2024-06-15 08:23:43,2024-06-20 08:23:43
RF0010055,O0225680,delay,partial,413.58,card,processed,2025-04-29 15:37:06,2025-05-04 15:37:06
RF0010056,O0225724,user_cancel,partial,571.94,card,processed!!!,2025-10-13 22:50:59,2025-10-15 22:50:59
RF0010057,O0225725,user_cancel,partial,218.48,upi,processed,2025-09-07 02:15:30,2025-09-09 02:15:30
RF0010058,O0225728,delay,partial,316.58,wallet,processed,2021-10-29 20:13:50,2021-11-03 20:13:50
RF0010059,O0225744,restaurant_issue,partial,424.58,wallet,processed,2024-04-07 21:43:40,2024-04-11 21:43:40
RF0010060,O0225762,restaurant_issue,full,1203.0,,processed,2025-03-06 21:41:13,2025-03-10 21:41:13
RF0010061,O0225769,delay,partial,461.23,card,processed,2024-12-24 20:38:11,2024-12-25 20:38:11
RF0010062,O0225783,user_cancel,partial,657.02,cash,processed,2025-04-25 11:17:44,2025-04-29 11:17:44
RF0010063,O0225799,restaurant_issue,full,1192.0,wallet,processed,2024-07-23 14:59:40,2024-07-28 14:59:40
RF0010064,O0225820,user_cancel,full,1265.0,cash,processed,2025-02-28 22:05:34,2025-03-02 22:05:34
RF0010065,O0225831,delay,partial,963.82,upi,pending,2023-06-03 08:19:44,2023-06-06 08:19:44
RF0010066,O0225834,user_cancel,full,1572.0,upi,processed,2024-06-11 04:08:37,2024-06-14 04:08:37
RF0010067,O0225909,user_cancel,partial,927.94,upi,processed,2022-07-09 03:36:55,2022-07-11 03:36:55
RF0010068,O0225953,delay,partial,181.22,card,processed,2024-02-15 03:52:04,2024-02-18 03:52:04
RF0010069,O0225959,restaurant_issue,full,701.0,card,pending,2025-10-17 17:51:40,2025-10-20 17:51:40
RF0010070,O0226005,restaurant_issue,full,1006.0,cash,processed,2025-09-15 06:59:09,2025-09-16 06:59:09
RF0010071,O0226033,restaurant_issue,partial,1118.74,cash,processed,2025-08-31 11:05:04,2025-09-03 11:05:04
RF0010072,O0226067,user_cancel,partial,479.86,card,processed,2022-06-16 13:46:53,2022-06-18 13:46:53
RF0010073,O0226068,restaurant_issue,partial,1940.77,cash,pending,2024-09-17 07:27:14,2024-09-19 07:27:14
RF0010074,O0226072,delay,full,472.0,wallet,processed,2021-08-06 23:36:51,2021-08-11 23:36:51
RF0010075,O0226087,delay,full,162.0,wallet,processed,2025-06-22 15:46:39,2025-06-27 15:46:39
RF0010076,O0226119,restaurant_issue,full,447.0,cash,processed,2024-10-27 22:38:28,2024-10-31 22:38:28
RF0010077,O0226153,user_cancel,partial,600.19,,processed,2025-04-13 08:59:44,2025-04-16 08:59:44
RF0010078,O0226155,delay,partial,199.67,card,processed,2024-12-18 16:48:09,2024-12-23 16:48:09
RF0010079,O0226204,delay,partial,141.82,card,processed,2025-01-12 14:47:58,2025-01-13 14:47:58
RF0010080,O0226207,user_cancel,partial,153.95,wallet,processed,2025-11-18 10:27:17,2025-11-23 10:27:17
RF0010081,O0226245,delay,partial,664.08,card,processed,2025-08-11 11:52:43,2025-08-12 11:52:43
RF0010082,O0226250,restaurant_issue,partial,239.89,upi,processed,2025-05-06 05:51:05,2025-05-07 05:51:05
RF0010083,O0226330,delay,partial,446.34,card,processed,2023-05-09 05:53:28,2023-05-12 05:53:28
RF0010084,O0226348,delay,partial,848.81,card,processed,2025-05-22 03:51:34,2025-05-23 03:51:34
RF0010085,O0226351,restaurant_issue,partial,626.05,cash,processed,2022-07-24 20:51:16,2022-07-29 20:51:16
RF0010086,O0226353,user_cancel,partial,1121.91,cash,failed,2025-05-02 09:06:10,2025-05-07 09:06:10
RF0010087,O0226354,delay,partial,458.2,wallet,pending,2022-08-15 05:24:44,2022-08-18 05:24:44
RF0010088,O0226356,restaurant_issue ,full,1192.0,card,processed,2025-03-11 04:58:50,2025-03-12 04:58:50
RF0010089,O0226366,user_cancel,partial,350.2,,processed,2025-01-04 05:02:17,2025-01-09 05:02:17
RF0010090,O0226400,user_cancel,full,604.0,wallet,pending,2025-12-25 19:39:12,2025-12-27 19:39:12
RF0010091,O0226439,user_cancel,partial,149.03,wallet,processed,,2024-10-05 13:09:57
RF0010092,O0226477,delay,partial,871.73,card,processed,2022-11-16 16:02:51,2022-11-21 16:02:51
RF0010093,O0226481,user_cancel,partial,297.9,wallet,processed,2024-07-04 07:43:05,2024-07-05 07:43:05
RF0010094,O0226486,user_cancel,partial,328.56,upi,processed,2023-08-04 23:51:40,2023-08-06 23:51:40
RF0010095,O0226495,delay,partial,665.77,cash,processed,2025-09-11 00:23:50,2025-09-13 00:23:50
RF0010096,O0226498,delay,partial###,552.85,cash,processed,2025-04-19 00:03:30,2025-04-21 00:03:30
RF0010097,O0226510,delay,partial,112.24,wallet,processed,2025-09-25 19:19:14,2025-09-26 19:19:14
RF0010098,O0226534,restaurant_issue,partial,413.92,card,pending,2025-02-16 20:14:34,2025-02-19 20:14:34
RF0010099,O0226568,restaurant_issue,full,1000.0,cash,failed,2025-03-20 01:46:35,2025-03-22 01:46:35
RF0010100,O0226570,user_cancel,partial,382.08,cash,processed,2024-10-26 02:49:10,2024-10-27 02:49:10
RF0010101,O0226571,restaurant_issue,full,486.0,card,failed,2025-05-05 11:27:06,2025-05-08 11:27:06
RF0010102,O0226609,restaurant_issue,partial,850.7,cash,processed,2024-01-23 07:25:36,2024-01-28 07:25:36
RF0010103,O0226622,delay,partial,942.06,card,processed,2025-05-26 23:31:04,2025-05-30 23:31:04
RF0010104,O0226639,restaurant_issue,full,818.0,upi,failed,2022-12-02 17:38:09,2022-12-05 17:38:09
RF0010105,O0226656,delay,partial,288.71,card,processed,2025-07-17 17:33:51,2025-07-18 17:33:51
RF0010106,O0226658,delay,partial,303.71,card,processed,2024-08-20 06:01:19,2024-08-21 06:01:19
RF0010107,O0226662,delay,partial,287.62,upi,processed,2025-07-14 06:22:09,2025-07-17 06:22:09
RF0010108,O0226671,user_cancel,partial,-1.0,wallet,processed,2024-01-03 22:22:05,2024-01-05 22:22:05
RF0010109,O0226675,delay,full,313.0,card,processed,2025-07-23 19:56:32,2025-07-28 19:56:32
RF0010110,O0226705,delay,full,873.0,cash,processed,2025-12-30 14:55:18,2026-01-01 14:55:18
RF0010111,O0226710,delay,partial,592.56,card,processed,2022-06-15 22:01:19,2022-06-17 22:01:19
RF0010112,O0226712,delay,partial,789.74,upi,processed,2023-03-09 06:01:59,2023-03-14 06:01:59
RF0010113,O0226729,restaurant_issue,full,1057.0,upi,processed,2022-01-21 02:15:14,2022-01-25 02:15:14
RF0010114,O0226802,user_cancel,full,924.0,cash,pending,2023-11-13 05:27:26,2023-11-14 05:27:26
RF0010115,O0226820,user_cancel,full,200.0,wallet,processed,2025-10-08 00:15:17,2025-10-11 00:15:17
RF0010116,O0226857,user_cancel ,partial,1286.36,wallet,processed,2025-12-06 02:54:14,2025-12-10 02:54:14
RF0010117,O0226873,restaurant_issue,full,857.0,upi,processed,2022-03-17 10:38:45,2022-03-18 10:38:45
RF0010118,O0226943,user_cancel,partial,1016.57,upi,processed,2025-10-12 07:52:32,2025-10-15 07:52:32
RF0010119,O0226947,delay,partial,662.92,card!!!,processed,2025-05-20 02:53:03,2025-05-22 02:53:03
RF0010120,O0227064,restaurant_issue,full,1428.0,wallet,processed,2024-07-07 18:19:39,2024-07-12 18:19:39
RF0010121,O0227066,restaurant_issue,partial,286.41,card,processed,2024-11-15 09:48:59,2024-11-16 09:48:59
RF0010122,O0227083,delay,partial,52.35,cash,processed,2023-05-26 04:06:16,2023-05-30 04:06:16
RF0010123,O0227104,restaurant_issue,partial,96.38,wallet,processed,2025-02-12 14:32:18,2025-02-13 14:32:18
RF0010124,O0227111,restaurant_issue,partial,254.22,wallet,processed,2025-10-09 04:55:17,2025-10-12 04:55:17
RF0010125,O0227118,restaurant_issue,partial,592.86,cash,pending,2024-08-22 17:06:54,2024-08-27 17:06:54
RF0010126,O0227173,delay,partial,1063.59,wallet,pending,2023-01-07 23:40:09,2023-01-09 23:40:09
RF0010127,O0227184,delay ,partial,403.83,upi!!!,processed,2023-05-23 14:43:39,2023-05-27 14:43:39
RF0010128,O0227194,delay,full,940.0,cash!!!,failed,2024-02-18 14:03:28,2024-02-20 14:03:28
RF0010129,O0227202,delay,partial,1053.48,upi,processed,2022-03-29 15:11:53,2022-03-30 15:11:53
RF0010130,O0227230,delay,full,220.0,card,processed,2025-07-21 09:18:51,2025-07-23 09:18:51
RF0010131,O0227234,user_cancel,partial,1297.34,upi,processed,2025-07-08 13:57:19,2025-07-10 13:57:19
RF0010132,O0227275,restaurant_issue,full,1212.0,cash,processed,,2024-04-22 11:32:20
RF0010133,O0227291,user_cancel,partial,82.55,upi,processed,2023-09-05 16:38:46,2023-09-09 16:38:46
RF0010134,O0227313,user_cancel,full,759.0,card,processed,2025-02-14 13:05:57,2025-02-19 13:05:57
RF0010135,O0227340,restaurant_issue,partial,242.73,upi,processed,2025-10-22 08:53:54,2025-10-26 08:53:54
RF0010136,O0227343,user_cancel,partial,611.02,upi,processed,2025-02-14 23:08:52,2025-02-18 23:08:52
RF0010137,O0227348,user_cancel,partial,475.62,cash,processed,2024-02-27 16:45:42,2024-03-02 16:45:42
RF0010138,O0227349,user_cancel,partial,450.01,upi,processed,2024-02-13 16:19:04,2024-02-18 16:19:04
RF0010139,O0227492,delay,partial,611.76,wallet,processed,2023-11-08 04:09:05,2023-11-13 04:09:05
RF0010140,O0227523,user_cancel,partial,363.75,cash,processed,2025-12-25 10:28:20,2025-12-27 10:28:20
RF0010141,O0227528,delay,partial,339.72,None!!!,processed,2022-08-18 08:56:40,2022-08-22 08:56:40
RF0010142,O0227531,user_cancel,partial,545.72,card,processed,2024-10-09 09:10:28,2024-10-13 09:10:28
RF0010143,O0227549,user_cancel,full,1992.0,card,processed,2025-08-03 10:57:16,2025-08-05 10:57:16
RF0010144,O0227604,restaurant_issue,partial,740.1,upi,processed,2024-03-28 21:20:57,2024-03-31 21:20:57
RF0010145,O0227620,restaurant_issue,partial,614.82,card,processed,2025-02-11 00:40:06,2025-02-15 00:40:06
RF0010146,O0227630,user_cancel,partial,-1.0,wallet,processed,2025-06-07 07:00:26,2025-06-09 07:00:26
RF0010147,O0227640,user_cancel,partial,603.35,card,processed,2024-04-15 04:16:28,2024-04-16 04:16:28
RF0010148,O0227641,delay,full,2054.0,upi,processed,2025-03-22 02:23:41,2025-03-24 02:23:41
RF0010149,O0227647,delay,partial,894.21,upi,processed,,2025-05-18 01:57:23
RF0010150,O0227653,delay ,full,1040.0,cash,processed,2024-11-29 05:45:23,2024-12-03 05:45:23
RF0010151,O0227657,delay,full,1060.0,upi,processed,2025-04-27 20:33:19,2025-04-30 20:33:19
RF0010152,O0227680,restaurant_issue,partial,128.86,card,processed,2025-05-28 20:43:19,2025-06-01 20:43:19
RF0010153,O0227712,user_cancel,partial,371.68,cash,failed,2025-09-10 23:42:38,2025-09-11 23:42:38
RF0010154,O0227728,delay,full,636.0,wallet,processed,2025-07-09 07:18:37,2025-07-14 07:18:37
RF0010155,O0227729,user_cancel,partial,650.6,upi,failed,2023-01-15 19:50:40,2023-01-18 19:50:40
RF0010156,O0227749,delay,partial,115.21,cash,processed,2021-07-28 05:29:20,2021-07-30 05:29:20
RF0010157,O0227761,user_cancel,full,1844.0,cash,processed,2025-07-18 19:18:17,2025-07-23 19:18:17
RF0010158,O0227800,delay,partial,523.2,card,processed,2025-11-23 17:24:55,2025-11-27 17:24:55
RF0010159,O0227858,delay,partial,204.67,upi,processed,2023-09-12 10:44:15,2023-09-16 10:44:15
RF0010160,O0227871,restaurant_issue,partial,661.87,cash,processed,2024-02-07 02:48:17,2024-02-10 02:48:17
RF0010161,O0227892,restaurant_issue,partial,856.15,upi,processed,2024-02-16 05:19:03,2024-02-21 05:19:03
RF0010162,O0227897,restaurant_issue,partial,681.76,cash,processed,2025-05-09 05:27:11,2025-05-11 05:27:11
RF0010163,O0227910,delay,partial,802.81,card,pending,2025-07-02 20:31:58,2025-07-04 20:31:58
RF0010164,O0227988,restaurant_issue,partial,209.67,card,processed,2021-06-13 18:52:13,2021-06-14 18:52:13
RF0010165,O0228010,user_cancel,partial,466.91,wallet,processed,2025-12-03 08:19:41,2025-12-06 08:19:41
RF0010166,O0228032,delay,partial,282.29,cash!!!,processed,2023-11-19 10:45:09,2023-11-23 10:45:09
RF0010167,O0228056,restaurant_issue,partial,672.34,upi,processed,2024-03-02 06:47:32,2024-03-06 06:47:32
RF0010168,O0228085,user_cancel,partial,111.11,wallet,processed,2025-05-26 07:53:11,2025-05-28 07:53:11
RF0010169,O0228129,user_cancel,partial,518.52,cash,processed,2025-02-13 05:26:15,2025-02-14 05:26:15
RF0010170,O0228130,delay,partial,261.31,cash,processed,2025-08-12 19:59:27,2025-08-13 19:59:27
RF0010171,O0228131,delay,partial,447.97,wallet,processed,2024-11-04 07:14:16,2024-11-06 07:14:16
RF0010172,O0228133,delay,partial,733.04,cash,processed,2025-12-13 18:07:09,2025-12-14 18:07:09
RF0010173,O0228137,restaurant_issue,partial,174.11,card,pending,2024-09-13 12:35:59,2024-09-18 12:35:59
RF0010174,O0228147,delay,partial,72.73,card,pending,2025-11-11 19:50:14,2025-11-14 19:50:14
RF0010175,O0228171,delay,full,648.0,cash,processed,2024-04-24 21:24:25,2024-04-27 21:24:25
